baseline,platt,isotonic,y_true
0.3979837714110484,0.08249854448437252,0.0888847688005879,0
0.5217113246992767,0.13429805722651705,0.1499930886723339,0
0.27281615622163397,0.047700523646014084,0.042355039397934925,0
0.27018348742458326,0.052310432846102616,0.058137495232048975,0
0.3446258375786969,0.05801377762405831,0.06321997985769567,0
0.5378819599988259,0.15571554331492884,0.15846510627673321,0
0.5840804597731952,0.1590038599843358,0.16534634933999626,0
0.45858287038024825,0.09742101488002512,0.11159369206128847,0
0.19924212553883558,0.03456442361010652,0.025329436526150252,0
0.3348327588374656,0.06053899906847084,0.057166340010952374,0
0.6752945037530952,0.27133576409767013,0.25203558284027494,1
0.6184492557996023,0.21484650929157856,0.21767578743693194,0
0.19358963994816433,0.032036749535883265,0.022494587932836485,0
0.21474304311221365,0.033856042196724286,0.024374259375856543,0
0.7015179302143827,0.2535999903408386,0.2715602671371126,0
0.26973056005858953,0.04724640969944012,0.048631069594971446,0
0.3317013603921962,0.05944278115222642,0.05730843292953878,0
0.2343955917068096,0.03748693953331842,0.042355039397934925,0
0.6297547703814568,0.1957813871664384,0.1664136346920662,0
0.06196043561577647,0.015531882265122563,0.0012461059190031153,0
0.29156740680982074,0.05491773138516607,0.052252264093365766,0
0.6192458106450657,0.21052357589637105,0.19424119913024068,0
0.06377879029209407,0.015820385653499237,0.0,0
0.39848775637309414,0.08384330052685376,0.09308729975562148,0
0.3515810121911949,0.06570982497533712,0.0633312145629237,0
0.4100214676814792,0.08833713185789509,0.11132888903671918,0
0.7896930307482489,0.3895537590615185,0.4126099763387899,0
0.27968440237941083,0.04779639309090753,0.04339695668616382,0
0.7422641833718028,0.3511813720779087,0.34996332786020606,1
0.25209173993706346,0.0394316890573656,0.038084009033198696,0
0.37819953463365596,0.07714956178434453,0.09486781854408677,0
0.6312050065997414,0.23981882601747412,0.229452263474402,0
0.676802193946764,0.2609718018775412,0.25141446482785257,0
0.24679708764392042,0.04219770379835304,0.04354858496932475,0
0.6681495557584727,0.28324046430748445,0.27418717342266086,1
0.32811797955279365,0.06724376287410369,0.06525357481137091,0
0.06559830228890923,0.015917527977985495,0.0,0
0.6099121428093726,0.19336205297213407,0.18369269900710064,0
0.05855091464637951,0.016934286742774276,0.004123803760729734,0
0.058700596363683605,0.01679031143722166,0.0028776978417266188,0
0.34015224144581,0.04627965613591106,0.04348308429200769,0
0.12556577096709162,0.02069532453937504,0.004123803760729734,0
0.3261924695682475,0.05352462097805867,0.05125479308279548,0
0.11954939800305557,0.020894869610431646,0.004123803760729734,0
0.9031117912231548,0.5356955660532629,0.6820512820512821,0
0.27509761760236306,0.04292602052966428,0.04077323319833979,0
0.20207238092674015,0.03232155575069149,0.025183812097977577,1
0.2656539415578179,0.04696183808849986,0.04339695668616382,0
0.4479499390338114,0.1111703084294106,0.1320698585224591,0
0.42640924822100945,0.09347028343257689,0.1251041346421958,0
0.5645237961534119,0.15206530374078703,0.15606026973396564,1
0.28068703265804973,0.042277876644423965,0.04339695668616382,1
0.27435920800798635,0.04356097629675263,0.04585571782398649,0
0.24619719751851538,0.03831511621894176,0.042355039397934925,0
0.3765997764361833,0.07859196521724959,0.07614796032329642,0
0.7336142827484411,0.31706757231820326,0.312236657973623,1
0.31703311030603676,0.05389445596705152,0.05125479308279548,0
0.47434543642736193,0.12527558678847858,0.14061981431379417,0
0.7034348728120788,0.2852671822872434,0.2677397368423013,0
0.18338406040124783,0.028335308164018313,0.019917740320017648,0
0.18226738283804386,0.028628803057663084,0.021685035210715457,0
0.3330121222270603,0.05519428216165453,0.05730843292953878,0
0.4009291776410171,0.08890338327738481,0.11172902584567657,0
0.6235330291290863,0.20176165687996286,0.2015771347038786,0
0.6427886031285791,0.2300413698706223,0.22680413371604385,0
0.5331624466483657,0.15004640988564405,0.1678840533427391,0
0.3874633432009037,0.07352628878671127,0.08431233337703772,0
0.32827496991910626,0.06133948664379295,0.05730843292953878,0
0.6443565071950362,0.2332256030469983,0.21396404798618654,0
0.24387122671722555,0.03647716808539133,0.034583330607147134,0
0.1912115694284338,0.036639828032236345,0.034583330607147134,0
0.16321785885982715,0.0255539032721978,0.014699741093068397,0
0.30140239181382855,0.057194540024567676,0.058137495232048975,0
0.36032463181465824,0.07440283972356623,0.07374914923527102,0
0.5779213400767444,0.181148641910015,0.18185428584793276,0
0.06796497205386136,0.015853221835663737,0.0,0
0.3221511428418397,0.056165728931617274,0.05118403101566318,0
0.36627344255728145,0.06843059397339787,0.07539842529884064,0
0.5038886656976614,0.14787123708968458,0.17382526660102554,0
0.05580833761040381,0.01597139945385001,0.0012461059190031153,0
